"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NYTRF","2023-04-20","SLV","619520","216","1725579","N"
"NCTRF","2023-04-20","SLV","12959","0","13865","B"
"NQTRF","2023-04-20","SLV","889874","4057","2066106","Q"
"NCTRF","2023-04-19","SLV","19806","0","21405","B"
"NQTRF","2023-04-19","SLV","2140051","646","3782421","Q"
"NYTRF","2023-04-19","SLV","1028818","917","1900232","N"
"NYTRF","2023-04-18","SLV","453842","922","953516","N"
"NCTRF","2023-04-18","SLV","2748","0","30389","B"
"NQTRF","2023-04-18","SLV","1273554","2270","2035627","Q"
"NCTRF","2023-04-17","SLV","14506","0","24732","B"
"NQTRF","2023-04-17","SLV","1705792","8528","5553037","Q"
"NYTRF","2023-04-17","SLV","438528","1942","1761512","N"
"NCTRF","2023-04-14","SLV","18263","0","52694","B"
"NYTRF","2023-04-14","SLV","690509","1656","2323439","N"
"NQTRF","2023-04-14","SLV","3072124","5985","8272215","Q"
"NYTRF","2023-04-13","SLV","1672678","2403","2535626","N"
"NQTRF","2023-04-13","SLV","3988890","2854","7603370","Q"
"NCTRF","2023-04-13","SLV","19159","0","22887","B"
"NYTRF","2023-04-12","SLV","752442","1428","1857033","N"
"NQTRF","2023-04-12","SLV","2439052","185","4210608","Q"
"NCTRF","2023-04-12","SLV","10141","0","21320","B"
"NYTRF","2023-04-11","SLV","646372","272","1134737","N"
"NCTRF","2023-04-11","SLV","18476","0","19492","B"
"NQTRF","2023-04-11","SLV","2089490","1720","3218114","Q"
"NYTRF","2023-04-10","SLV","201760","439","596150","N"
"NQTRF","2023-04-10","SLV","2186500","6557","3843604","Q"
"NCTRF","2023-04-10","SLV","18180","0","23162","B"
"NYTRF","2023-04-06","SLV","696746","4151","1203945","N"
"NCTRF","2023-04-06","SLV","1372","0","5869","B"
"NQTRF","2023-04-06","SLV","1904928","2927","2912377","Q"
"NQTRF","2023-04-05","SLV","2546196","3827","4250030","Q"
"NYTRF","2023-04-05","SLV","946045","5244","1531431","N"
"NCTRF","2023-04-05","SLV","6342","0","9059","B"
"NYTRF","2023-04-04","SLV","1226253","4771","2679373","N"
"NQTRF","2023-04-04","SLV","5341704","4664","7988628","Q"
"NCTRF","2023-04-04","SLV","19696","0","25428","B"
"NQTRF","2023-04-03","SLV","2273734","13644","4121044","Q"
"NCTRF","2023-04-03","SLV","3315","0","4035","B"
"NYTRF","2023-04-03","SLV","363724","192","1005073","N"
"NYTRF","2023-03-31","SLV","817684","3837","1885980","N"
"NCTRF","2023-03-31","SLV","17873","0","27950","B"
"NQTRF","2023-03-31","SLV","2569933","8263","4350095","Q"
"NCTRF","2023-03-30","SLV","1348","0","4493","B"
"NYTRF","2023-03-30","SLV","1300507","1859","2035441","N"
"NQTRF","2023-03-30","SLV","2007663","2247","3197045","Q"
"NCTRF","2023-03-29","SLV","2287","0","3377","B"
"NQTRF","2023-03-29","SLV","1527308","5327","2159927","Q"
"NYTRF","2023-03-29","SLV","313732","440","758200","N"
"NYTRF","2023-03-28","SLV","468364","2150","872675","N"
"NQTRF","2023-03-28","SLV","1901448","579","2540577","Q"
"NCTRF","2023-03-28","SLV","13428","0","23771","B"
"NYTRF","2023-03-27","SLV","580292","983","1218100","N"
"NCTRF","2023-03-27","SLV","3401","0","5929","B"
"NQTRF","2023-03-27","SLV","1323626","1270","2058797","Q"
"NCTRF","2023-03-24","SLV","7725","0","12648","B"
"NQTRF","2023-03-24","SLV","2259926","1562","2903764","Q"
"NYTRF","2023-03-24","SLV","668223","1908","1348326","N"
"NCTRF","2023-03-23","SLV","9520","0","14035","B"
"NYTRF","2023-03-23","SLV","922364","921","1645793","N"
"NQTRF","2023-03-23","SLV","2116358","713","3570578","Q"
"NYTRF","2023-03-22","SLV","611620","1560","1157796","N"
"NCTRF","2023-03-22","SLV","4770","0","18466","B"
"NQTRF","2023-03-22","SLV","3533095","16895","5005694","Q"
"NYTRF","2023-03-21","SLV","331672","1077","826716","N"
"NQTRF","2023-03-21","SLV","1813608","6378","2821355","Q"
"NCTRF","2023-03-21","SLV","2769","0","12475","B"
"NYTRF","2023-03-20","SLV","541640","3347","925630","N"
"NQTRF","2023-03-20","SLV","2109115","486","3032036","Q"
"NCTRF","2023-03-20","SLV","7135","0","13626","B"
"NYTRF","2023-03-17","SLV","571609","3308","1320326","N"
"NQTRF","2023-03-17","SLV","4654820","5363","7066016","Q"
"NCTRF","2023-03-17","SLV","9706","0","12229","B"
"NYTRF","2023-03-16","SLV","521884","2641","1958643","N"
"NCTRF","2023-03-16","SLV","2070","0","9023","B"
"NQTRF","2023-03-16","SLV","1170811","3089","4520396","Q"
"NYTRF","2023-03-15","SLV","963486","649","2442516","N"
"NQTRF","2023-03-15","SLV","2894285","7453","6238438","Q"
"NCTRF","2023-03-15","SLV","9468","0","29141","B"
"NQTRF","2023-03-14","SLV","3748383","1209","7133378","Q"
"NCTRF","2023-03-14","SLV","7413","0","17505","B"
"NYTRF","2023-03-14","SLV","444408","1324","1052941","N"
"NCTRF","2023-03-13","SLV","20936","0","30061","B"
"NYTRF","2023-03-13","SLV","675468","2505","2326159","N"
"NQTRF","2023-03-13","SLV","6421778","7125","9593521","Q"
"NCTRF","2023-03-10","SLV","10169","0","20547","B"
"NYTRF","2023-03-10","SLV","541645","446","1341654","N"
"NQTRF","2023-03-10","SLV","2383378","3164","4827742","Q"
"NCTRF","2023-03-09","SLV","4316","0","6849","B"
"NYTRF","2023-03-09","SLV","586277","0","1227491","N"
"NQTRF","2023-03-09","SLV","1553019","8120","3215436","Q"
"NQTRF","2023-03-08","SLV","1142673","2315","2902703","Q"
"NCTRF","2023-03-08","SLV","7395","0","9104","B"
"NYTRF","2023-03-08","SLV","390787","0","1201607","N"
"NQTRF","2023-03-07","SLV","3148313","3415","7372958","Q"
"NCTRF","2023-03-07","SLV","12724","0","32533","B"
"NYTRF","2023-03-07","SLV","669704","1118","1599591","N"
"NQTRF","2023-03-06","SLV","750410","3934","1691516","Q"
"NCTRF","2023-03-06","SLV","12330","0","14996","B"
"NYTRF","2023-03-06","SLV","472002","0","946007","N"
"NCTRF","2023-03-03","SLV","2642","0","5989","B"
"NYTRF","2023-03-03","SLV","362467","267","824123","N"
"NQTRF","2023-03-03","SLV","1051217","32741","2631117","Q"
"NQTRF","2023-03-02","SLV","564718","92623","1583542","Q"
"NCTRF","2023-03-02","SLV","6892","0","18675","B"
"NYTRF","2023-03-02","SLV","298933","255","703640","N"
"NCTRF","2023-03-01","SLV","11980","0","28209","B"
"NYTRF","2023-03-01","SLV","452930","0","1298813","N"
"NQTRF","2023-03-01","SLV","2657583","6018","3919023","Q"
"NQTRF","2023-02-28","SLV","1575291","1469","2986090","Q"
"NYTRF","2023-02-28","SLV","387320","523","1013997","N"
"NCTRF","2023-02-28","SLV","4270","0","12110","B"
"NQTRF","2023-02-27","SLV","2937134","11442","10018215","Q"
"NYTRF","2023-02-27","SLV","342527","544","1414290","N"
"NCTRF","2023-02-27","SLV","10746","0","16699","B"
"NQTRF","2023-02-24","SLV","4165190","1063","7146250","Q"
"NYTRF","2023-02-24","SLV","705758","137","1717546","N"
"NCTRF","2023-02-24","SLV","21103","0","44932","B"
"NQTRF","2023-02-23","SLV","1348680","2517","2428062","Q"
"NCTRF","2023-02-23","SLV","5420","0","9129","B"
"NYTRF","2023-02-23","SLV","761880","1260","2386798","N"
"NCTRF","2023-02-22","SLV","2100","0","21515","B"
"NYTRF","2023-02-22","SLV","624301","3633","1015914","N"
"NQTRF","2023-02-22","SLV","2296061","9383","3511174","Q"
"NCTRF","2023-02-21","SLV","9776","0","12341","B"
"NQTRF","2023-02-21","SLV","2279866","3298","2965642","Q"
"NYTRF","2023-02-21","SLV","690707","5509","1194669","N"
"NCTRF","2023-02-17","SLV","4200","0","10925","B"
"NYTRF","2023-02-17","SLV","1343141","3279","1912588","N"
"NQTRF","2023-02-17","SLV","1837193","5063","3307760","Q"
"NQTRF","2023-02-16","SLV","1875429","9070","3575763","Q"
"NCTRF","2023-02-16","SLV","3939","0","16489","B"
"NYTRF","2023-02-16","SLV","478687","871","1219248","N"
"NYTRF","2023-02-15","SLV","568914","1967","1318480","N"
"NQTRF","2023-02-15","SLV","2116074","3051","3410959","Q"
"NCTRF","2023-02-15","SLV","7961","0","20357","B"
"NCTRF","2023-02-14","SLV","6728","0","10272","B"
"NYTRF","2023-02-14","SLV","399034","2462","909541","N"
"NQTRF","2023-02-14","SLV","1313733","3085","2241878","Q"
"NCTRF","2023-02-13","SLV","15920","0","16928","B"
"NYTRF","2023-02-13","SLV","929320","0","1639061","N"
"NQTRF","2023-02-13","SLV","1375805","6749","2481303","Q"
"NQTRF","2023-02-10","SLV","1545526","545","2099318","Q"
"NYTRF","2023-02-10","SLV","383168","779","771745","N"
"NCTRF","2023-02-10","SLV","5830","0","12605","B"
"NYTRF","2023-02-09","SLV","699819","1188","1558487","N"
"NQTRF","2023-02-09","SLV","2455959","4485","3454637","Q"
"NCTRF","2023-02-09","SLV","3154","0","11743","B"
"NQTRF","2023-02-08","SLV","1152793","1782","2069477","Q"
"NYTRF","2023-02-08","SLV","434734","0","673249","N"
"NCTRF","2023-02-08","SLV","4532","0","12232","B"
"NQTRF","2023-02-07","SLV","1829131","10536","2620105","Q"
"NCTRF","2023-02-07","SLV","4489","0","15365","B"
"NYTRF","2023-02-07","SLV","325188","2488","688331","N"
"NYTRF","2023-02-06","SLV","440043","827","1003102","N"
"NCTRF","2023-02-06","SLV","4992","0","6828","B"
"NQTRF","2023-02-06","SLV","1960060","4284","3920901","Q"
"NQTRF","2023-02-03","SLV","11007747","15532","13305801","Q"
"NYTRF","2023-02-03","SLV","917817","892","1776081","N"
"NCTRF","2023-02-03","SLV","19592","0","31663","B"
"NCTRF","2023-02-02","SLV","6643","0","10035","B"
"NQTRF","2023-02-02","SLV","3052007","34071","4594816","Q"
"NYTRF","2023-02-02","SLV","1181250","9859","1952142","N"
"NCTRF","2023-02-01","SLV","5274","0","7045","B"
"NYTRF","2023-02-01","SLV","587322","5387","1223478","N"
"NQTRF","2023-02-01","SLV","2206833","7103","3127667","Q"
"NCTRF","2023-01-31","SLV","731","0","5779","B"
"NYTRF","2023-01-31","SLV","378730","2926","686997","N"
"NQTRF","2023-01-31","SLV","1135791","6729","1834088","Q"
"NYTRF","2023-01-30","SLV","663293","484","1112033","N"
"NQTRF","2023-01-30","SLV","863041","542","1820012","Q"
"NCTRF","2023-01-30","SLV","699","0","4483","B"
"NYTRF","2023-01-27","SLV","547459","2708","978951","N"
"NQTRF","2023-01-27","SLV","1889563","9566","3000233","Q"
"NCTRF","2023-01-27","SLV","2153","0","48710","B"
"NCTRF","2023-01-26","SLV","20799","0","54452","B"
"NYTRF","2023-01-26","SLV","729233","5142","1236257","N"
"NQTRF","2023-01-26","SLV","1666130","8076","2895684","Q"
"NCTRF","2023-01-25","SLV","20239","0","29374","B"
"NQTRF","2023-01-25","SLV","2057584","7244","3106750","Q"
"NYTRF","2023-01-25","SLV","483228","1004","765647","N"
"NCTRF","2023-01-24","SLV","6701","0","9718","B"
"NQTRF","2023-01-24","SLV","2147723","18955","3404661","Q"
"NYTRF","2023-01-24","SLV","426664","6284","885138","N"
"NQTRF","2023-01-23","SLV","5091879","255499","6793974","Q"
"NYTRF","2023-01-23","SLV","1609255","5474","2688904","N"
"NCTRF","2023-01-23","SLV","41114","0","49403","B"
"NCTRF","2023-01-20","SLV","8651","0","12899","B"
"NYTRF","2023-01-20","SLV","548054","641","960991","N"
"NQTRF","2023-01-20","SLV","2136546","10","3384421","Q"
"NCTRF","2023-01-19","SLV","7054","0","13446","B"
"NYTRF","2023-01-19","SLV","1523057","3809","1819655","N"
"NQTRF","2023-01-19","SLV","3168140","2506","4055581","Q"
"NCTRF","2023-01-18","SLV","12676","0","17783","B"
"NQTRF","2023-01-18","SLV","3686602","311881","5242938","Q"
"NYTRF","2023-01-18","SLV","2727379","831","3310499","N"
"NYTRF","2023-01-17","SLV","1149931","327","1594531","N"
"NQTRF","2023-01-17","SLV","2596795","9386","6988450","Q"
"NCTRF","2023-01-17","SLV","2387","0","12104","B"
"NCTRF","2023-01-13","SLV","1387","0","39312","B"
"NYTRF","2023-01-13","SLV","1042557","1362","1555809","N"
"NQTRF","2023-01-13","SLV","2469409","13371","4326508","Q"
"NCTRF","2023-01-12","SLV","3164","0","9543","B"
"NQTRF","2023-01-12","SLV","2026310","4928","4197768","Q"
"NYTRF","2023-01-12","SLV","572177","1047","1083095","N"
"NYTRF","2023-01-11","SLV","659595","271","1035779","N"
"NCTRF","2023-01-11","SLV","4225","0","6521","B"
"NQTRF","2023-01-11","SLV","1598487","2546","4312470","Q"
"NYTRF","2023-01-10","SLV","549236","25","758105","N"
"NQTRF","2023-01-10","SLV","1445177","1581","2113817","Q"
"NCTRF","2023-01-10","SLV","2030","0","7649","B"
"NQTRF","2023-01-09","SLV","1826058","77835","2922153","Q"
"NCTRF","2023-01-09","SLV","32664","0","34124","B"
"NYTRF","2023-01-09","SLV","845705","6028","1319235","N"
"NCTRF","2023-01-06","SLV","9873","0","15437","B"
"NYTRF","2023-01-06","SLV","674125","659","1256638","N"
"NQTRF","2023-01-06","SLV","2424637","2504","3909474","Q"
"NQTRF","2023-01-05","SLV","3854817","2289","5178163","Q"
"NYTRF","2023-01-05","SLV","645164","1255","944915","N"
"NCTRF","2023-01-05","SLV","28287","0","34788","B"
"NYTRF","2023-01-04","SLV","501916","1802","865969","N"
"NQTRF","2023-01-04","SLV","3248236","1082","4282277","Q"
"NCTRF","2023-01-04","SLV","2105","0","5941","B"
"NCTRF","2023-01-03","SLV","9828","0","11322","B"
"NYTRF","2023-01-03","SLV","382067","2384","672949","N"
"NQTRF","2023-01-03","SLV","3162398","905","4560856","Q"
"NQTRF","2022-12-30","SLV","2346938","7016","3831693","Q"
"NCTRF","2022-12-30","SLV","7700","0","10946","B"
"NYTRF","2022-12-30","SLV","406140","0","631992","N"
"NYTRF","2022-12-29","SLV","358109","418","537565","N"
"NQTRF","2022-12-29","SLV","2594864","29626","3824251","Q"
"NCTRF","2022-12-29","SLV","5716","0","10373","B"
"NCTRF","2022-12-28","SLV","351","0","11861","B"
"NQTRF","2022-12-28","SLV","1556822","7231","2596156","Q"
"NYTRF","2022-12-28","SLV","189780","70","481152","N"
"NCTRF","2022-12-27","SLV","2375","0","6151","B"
"NQTRF","2022-12-27","SLV","2470494","14145","3479189","Q"
"NYTRF","2022-12-27","SLV","296070","0","502053","N"
"NCTRF","2022-12-23","SLV","2605","0","3318","B"
"NYTRF","2022-12-23","SLV","281026","1117","474912","N"
"NQTRF","2022-12-23","SLV","1423730","7643","2416726","Q"
"NCTRF","2022-12-22","SLV","19533","0","25287","B"
"NYTRF","2022-12-22","SLV","717477","5043","977467","N"
"NQTRF","2022-12-22","SLV","2445589","864","4320188","Q"
"NQTRF","2022-12-21","SLV","2215743","3237","3406151","Q"
"NCTRF","2022-12-21","SLV","3173","0","4569","B"
"NYTRF","2022-12-21","SLV","385274","358","582200","N"
"NYTRF","2022-12-20","SLV","491448","2949","1263900","N"
"NCTRF","2022-12-20","SLV","15368","0","34251","B"
"NQTRF","2022-12-20","SLV","5200740","80048","8817279","Q"
"NCTRF","2022-12-19","SLV","612","0","3799","B"
"NQTRF","2022-12-19","SLV","3408258","2414","5026391","Q"
"NYTRF","2022-12-19","SLV","693591","705","979892","N"
"NCTRF","2022-12-16","SLV","9033","0","11971","B"
"NYTRF","2022-12-16","SLV","444848","118","639132","N"
"NQTRF","2022-12-16","SLV","2228976","2729","3197057","Q"
"NCTRF","2022-12-15","SLV","8032","0","10397","B"
"NYTRF","2022-12-15","SLV","383059","714","931142","N"
"NQTRF","2022-12-15","SLV","3436495","52129","6355194","Q"
"NCTRF","2022-12-14","SLV","2018","0","5272","B"
"NYTRF","2022-12-14","SLV","549841","120","993614","N"
"NQTRF","2022-12-14","SLV","3700768","7478","5820132","Q"
"NYTRF","2022-12-13","SLV","490908","5321","910890","N"
"NCTRF","2022-12-13","SLV","2750","0","17476","B"
"NQTRF","2022-12-13","SLV","3173309","2998","6059355","Q"
"NYTRF","2022-12-12","SLV","986353","457","1856631","N"
"NCTRF","2022-12-12","SLV","5935","0","18220","B"
"NQTRF","2022-12-12","SLV","4722015","4997","7955304","Q"
"NYTRF","2022-12-09","SLV","719137","1661","1299617","N"
"NCTRF","2022-12-09","SLV","4580","0","6650","B"
"NQTRF","2022-12-09","SLV","3792008","6830","6646238","Q"
"NQTRF","2022-12-08","SLV","3893750","4240","6369421","Q"
"NCTRF","2022-12-08","SLV","2217","0","4735","B"
"NYTRF","2022-12-08","SLV","658341","145","964416","N"
"NCTRF","2022-12-07","SLV","21009","0","22831","B"
"NQTRF","2022-12-07","SLV","5028471","134752","7815097","Q"
"NYTRF","2022-12-07","SLV","661434","622","1499188","N"
"NCTRF","2022-12-06","SLV","4638","0","11002","B"
"NYTRF","2022-12-06","SLV","489746","178","801958","N"
"NQTRF","2022-12-06","SLV","3376076","7286","5607043","Q"
"NCTRF","2022-12-05","SLV","4179","0","8355","B"
"NQTRF","2022-12-05","SLV","5391284","23639","8980714","Q"
"NYTRF","2022-12-05","SLV","1001442","342","1580188","N"
"NYTRF","2022-12-02","SLV","697904","3537","983016","N"
"NCTRF","2022-12-02","SLV","3207","0","14057","B"
"NQTRF","2022-12-02","SLV","4411040","3914","6466473","Q"
"NYTRF","2022-12-01","SLV","300822","2818","648885","N"
"NCTRF","2022-12-01","SLV","16946","0","29479","B"
"NQTRF","2022-12-01","SLV","4567370","19055","7379014","Q"
"NQTRF","2022-11-30","SLV","3508963","5328","6141599","Q"
"NYTRF","2022-11-30","SLV","340649","2000","676126","N"
"NCTRF","2022-11-30","SLV","2022","0","9418","B"
"NYTRF","2022-11-29","SLV","761567","174","917466","N"
"NQTRF","2022-11-29","SLV","1880140","7563","2835792","Q"
"NCTRF","2022-11-29","SLV","12981","0","14067","B"
"NYTRF","2022-11-28","SLV","342591","411","625088","N"
"NQTRF","2022-11-28","SLV","3465226","6155","5015985","Q"
"NCTRF","2022-11-28","SLV","21332","0","30363","B"
