"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NCTRF","2024-01-26","TRVI","1200","0","1600","B"
"NQTRF","2024-01-26","TRVI","125393","0","234490","Q"
"NCTRF","2024-01-25","TRVI","100","0","100","B"
"NQTRF","2024-01-25","TRVI","10755","0","35169","Q"
"NYTRF","2024-01-25","TRVI","39","0","5022","N"
"NCTRF","2024-01-24","TRVI","7000","0","7000","B"
"NQTRF","2024-01-24","TRVI","10171","0","30701","Q"
"NCTRF","2024-01-23","TRVI","1900","0","1981","B"
"NQTRF","2024-01-23","TRVI","14931","0","55011","Q"
"NYTRF","2024-01-23","TRVI","486","12","9952","N"
"NCTRF","2024-01-22","TRVI","2300","0","2300","B"
"NQTRF","2024-01-22","TRVI","25737","0","102994","Q"
"NYTRF","2024-01-22","TRVI","105","0","1292","N"
"NCTRF","2024-01-19","TRVI","3100","0","3300","B"
"NQTRF","2024-01-19","TRVI","17734","0","34480","Q"
"NQTRF","2024-01-18","TRVI","9727","20","39663","Q"
"NYTRF","2024-01-18","TRVI","931","831","2775","N"
"NQTRF","2024-01-17","TRVI","28542","0","89727","Q"
"NCTRF","2024-01-16","TRVI","55","0","995","B"
"NQTRF","2024-01-16","TRVI","21531","0","73766","Q"
"NYTRF","2024-01-16","TRVI","18","0","834","N"
"NQTRF","2024-01-12","TRVI","19012","0","58015","Q"
"NCTRF","2024-01-11","TRVI","2593","0","2593","B"
"NQTRF","2024-01-11","TRVI","44600","0","85551","Q"
"NYTRF","2024-01-11","TRVI","125","0","4135","N"
"NQTRF","2024-01-10","TRVI","12607","0","81791","Q"
"NQTRF","2024-01-09","TRVI","40720","0","62472","Q"
"NYTRF","2024-01-09","TRVI","1","0","391","N"
"NCTRF","2024-01-08","TRVI","1500","0","1514","B"
"NQTRF","2024-01-08","TRVI","24449","0","56830","Q"
"NYTRF","2024-01-08","TRVI","90","0","4469","N"
"NCTRF","2024-01-05","TRVI","120","0","141","B"
"NQTRF","2024-01-05","TRVI","15700","0","38437","Q"
"NYTRF","2024-01-05","TRVI","100","0","897","N"
"NCTRF","2024-01-04","TRVI","8600","0","8600","B"
"NQTRF","2024-01-04","TRVI","31218","0","51040","Q"
"NYTRF","2024-01-04","TRVI","7","0","973","N"
"NCTRF","2024-01-03","TRVI","3000","0","3100","B"
"NQTRF","2024-01-03","TRVI","19341","0","51868","Q"
"NYTRF","2024-01-03","TRVI","1041","0","6762","N"
"NQTRF","2024-01-02","TRVI","23575","0","37314","Q"
"NYTRF","2024-01-02","TRVI","36","0","570","N"
"NCTRF","2023-12-29","TRVI","35","0","35","B"
"NQTRF","2023-12-29","TRVI","26374","0","50619","Q"
"NCTRF","2023-12-29","TRVI","35","0","35","B"
"NQTRF","2023-12-28","TRVI","6046","0","32366","Q"
"NYTRF","2023-12-28","TRVI","1942","1442","5624","N"
"NCTRF","2023-12-27","TRVI","50","0","1350","B"
"NYTRF","2023-12-27","TRVI","76","0","2526","N"
"NQTRF","2023-12-27","TRVI","38051","0","209269","Q"
"NQTRF","2023-12-26","TRVI","8819","0","72274","Q"
"NYTRF","2023-12-22","TRVI","13","0","459","N"
"NQTRF","2023-12-22","TRVI","22309","0","58968","Q"
"NCTRF","2023-12-22","TRVI","200","0","1197","B"
"NQTRF","2023-12-21","TRVI","26589","3692","319886","Q"
"NYTRF","2023-12-21","TRVI","100","0","1723","N"
"NCTRF","2023-12-20","TRVI","100","0","100","B"
"NYTRF","2023-12-20","TRVI","100","0","1615","N"
"NQTRF","2023-12-20","TRVI","45336","0","123050","Q"
"NQTRF","2023-12-19","TRVI","43619","0","80948","Q"
"NYTRF","2023-12-19","TRVI","100","0","1007","N"
"NYTRF","2023-12-18","TRVI","1","0","2208","N"
"NQTRF","2023-12-18","TRVI","15652","0","38368","Q"
