"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NYTRF","2024-04-03","KULR","1151625","6932","2271372","N"
"NCTRF","2024-04-02","KULR","27791","0","91141","B"
"NQTRF","2024-04-02","KULR","34888303","264143","62774036","Q"
"NYTRF","2024-04-02","KULR","4552797","1055","8960468","N"
"NCTRF","2024-04-01","KULR","10870","0","43370","B"
"NQTRF","2024-04-01","KULR","3277671","188969","5846587","Q"
"NYTRF","2024-04-01","KULR","775136","1834","1121362","N"
"NCTRF","2024-03-28","KULR","6100","0","6100","B"
"NQTRF","2024-03-28","KULR","3469554","361942","6178550","Q"
"NYTRF","2024-03-28","KULR","277699","840","700848","N"
"NCTRF","2024-03-27","KULR","125","0","6575","B"
"NQTRF","2024-03-27","KULR","4829925","458834","9338004","Q"
"NYTRF","2024-03-27","KULR","898962","7792","1715821","N"
"NCTRF","2024-03-26","KULR","27321","0","37222","B"
"NQTRF","2024-03-26","KULR","20821483","151485","37063328","Q"
"NYTRF","2024-03-26","KULR","2874585","6880","5436471","N"
"NCTRF","2024-03-25","KULR","72322","0","123979","B"
"NQTRF","2024-03-25","KULR","39575093","392725","72198768","Q"
"NYTRF","2024-03-25","KULR","6084656","5790","12323357","N"
"NCTRF","2024-03-22","KULR","40317","0","44042","B"
"NQTRF","2024-03-22","KULR","2947297","173272","5369339","Q"
"NYTRF","2024-03-22","KULR","339412","1000","630263","N"
"NCTRF","2024-03-21","KULR","17800","0","17800","B"
"NQTRF","2024-03-21","KULR","5377258","247015","9178415","Q"
"NYTRF","2024-03-21","KULR","1055576","18800","1629749","N"
"NQTRF","2024-03-20","KULR","3090405","39530","5502164","Q"
"NYTRF","2024-03-20","KULR","333108","0","601791","N"
"NQTRF","2024-03-19","KULR","1330151","0","2115334","Q"
"NYTRF","2024-03-19","KULR","199128","0","309434","N"
"NCTRF","2024-03-18","KULR","1000","0","1000","B"
"NQTRF","2024-03-18","KULR","1195128","100800","2265228","Q"
"NYTRF","2024-03-18","KULR","223282","33","415390","N"
"NQTRF","2024-03-15","KULR","1022796","124470","2184528","Q"
"NYTRF","2024-03-15","KULR","65903","35","337093","N"
"NCTRF","2024-03-14","KULR","79944","0","141188","B"
"NQTRF","2024-03-14","KULR","6824946","80331","12321746","Q"
"NYTRF","2024-03-14","KULR","1420508","0","2932888","N"
"NQTRF","2024-03-13","KULR","445168","3000","655661","Q"
"NYTRF","2024-03-13","KULR","34568","0","103541","N"
"NCTRF","2024-03-12","KULR","100","0","100","B"
"NQTRF","2024-03-12","KULR","333735","0","584840","Q"
"NCTRF","2024-03-12","KULR","100","0","100","B"
"NYTRF","2024-03-11","KULR","13370","0","24884","N"
"NQTRF","2024-03-11","KULR","166789","0","270714","Q"
"NQTRF","2024-03-08","KULR","331455","800","608680","Q"
"NYTRF","2024-03-08","KULR","23871","0","76322","N"
"NCTRF","2024-03-08","KULR","26000","0","31000","B"
"NYTRF","2024-03-07","KULR","774","2","36349","N"
"NQTRF","2024-03-07","KULR","73900","1758","242702","Q"
"NYTRF","2024-03-06","KULR","3801","25","49851","N"
"NCTRF","2024-03-06","KULR","200","0","200","B"
"NQTRF","2024-03-06","KULR","244389","1463","764731","Q"
"NYTRF","2024-03-05","KULR","39175","2954","75989","N"
"NQTRF","2024-03-05","KULR","146772","16200","281502","Q"
"NQTRF","2024-03-04","KULR","500968","5633","819068","Q"
"NYTRF","2024-03-04","KULR","30910","0","111511","N"
"NQTRF","2024-03-01","KULR","518525","0","859413","Q"
"NYTRF","2024-03-01","KULR","131310","0","187891","N"
"NQTRF","2024-02-29","KULR","516471","1231","829398","Q"
"NYTRF","2024-02-29","KULR","47023","2867","85354","N"
"NYTRF","2024-02-28","KULR","17581","0","92929","N"
"NQTRF","2024-02-28","KULR","321249","2814","482037","Q"
"NQTRF","2024-02-27","KULR","445222","0","761123","Q"
"NYTRF","2024-02-27","KULR","22210","0","32187","N"
"NYTRF","2024-02-26","KULR","104773","0","185947","N"
"NQTRF","2024-02-26","KULR","513539","991","850021","Q"
"NCTRF","2024-02-26","KULR","58295","0","58296","B"
"NYTRF","2024-02-23","KULR","37486","0","54501","N"
"NQTRF","2024-02-23","KULR","433849","0","628026","Q"
"NQTRF","2024-02-22","KULR","560287","67226","781514","Q"
"NYTRF","2024-02-22","KULR","60608","0","114236","N"
"NQTRF","2024-02-21","KULR","821098","24256","1549329","Q"
"NYTRF","2024-02-21","KULR","62268","1502","121667","N"
"NQTRF","2024-02-20","KULR","1691540","21492","3054096","Q"
"NYTRF","2024-02-20","KULR","250655","0","489271","N"
"NCTRF","2024-02-20","KULR","18674","0","42374","B"
"NQTRF","2024-02-16","KULR","155355","0","251064","Q"
"NYTRF","2024-02-16","KULR","11437","0","18166","N"
"NQTRF","2024-02-15","KULR","243669","400","404161","Q"
"NYTRF","2024-02-15","KULR","24408","0","50757","N"
"NYTRF","2024-02-14","KULR","33102","0","59549","N"
"NQTRF","2024-02-14","KULR","438839","7000","633191","Q"
"NYTRF","2024-02-13","KULR","50542","0","84850","N"
"NQTRF","2024-02-13","KULR","140126","100","414510","Q"
"NYTRF","2024-02-12","KULR","67778","85","165352","N"
"NQTRF","2024-02-12","KULR","621932","59654","1156425","Q"
"NCTRF","2024-02-12","KULR","25075","0","25075","B"
"NQTRF","2024-02-09","KULR","1362387","152245","3241646","Q"
"NYTRF","2024-02-09","KULR","105301","50","167329","N"
"NQTRF","2024-02-08","KULR","1189822","94353","2824904","Q"
"NCTRF","2024-02-08","KULR","300","0","300","B"
"NYTRF","2024-02-08","KULR","237240","90","280027","N"
"NQTRF","2024-02-07","KULR","960148","40719","1880970","Q"
"NCTRF","2024-02-07","KULR","2248","0","2248","B"
"NYTRF","2024-02-07","KULR","190642","12","244382","N"
"NQTRF","2024-02-06","KULR","94218","400","188293","Q"
"NYTRF","2024-02-06","KULR","17373","0","33572","N"
"NCTRF","2024-02-05","KULR","7000","0","7000","B"
"NYTRF","2024-02-05","KULR","19170","0","57595","N"
"NQTRF","2024-02-05","KULR","146343","150","237089","Q"
"NQTRF","2024-02-02","KULR","209705","23536","465168","Q"
"NYTRF","2024-02-02","KULR","9828","0","12749","N"
"NYTRF","2024-02-01","KULR","27375","20","46064","N"
"NQTRF","2024-02-01","KULR","250615","13994","470684","Q"
"NCTRF","2024-02-01","KULR","500","0","500","B"
"NQTRF","2024-01-31","KULR","154935","902","331914","Q"
"NYTRF","2024-01-31","KULR","23511","1520","26001","N"
"NQTRF","2024-01-30","KULR","423341","5435","792491","Q"
"NYTRF","2024-01-30","KULR","20783","0","28744","N"
"NCTRF","2024-01-29","KULR","505","0","505","B"
"NQTRF","2024-01-29","KULR","290156","0","573154","Q"
"NYTRF","2024-01-29","KULR","12574","0","49816","N"
"NQTRF","2024-01-26","KULR","155091","200","265701","Q"
"NYTRF","2024-01-26","KULR","10510","0","30824","N"
"NQTRF","2024-01-25","KULR","374788","0","586612","Q"
"NYTRF","2024-01-25","KULR","14859","0","23161","N"
"NQTRF","2024-01-24","KULR","167176","0","353085","Q"
"NYTRF","2024-01-24","KULR","9186","0","27441","N"
"NYTRF","2024-01-23","KULR","8710","0","25462","N"
"NQTRF","2024-01-23","KULR","187894","1821","338303","Q"
"NYTRF","2024-01-22","KULR","16691","26","37386","N"
"NQTRF","2024-01-22","KULR","220198","100","461910","Q"
"NYTRF","2024-01-19","KULR","134001","0","163055","N"
"NQTRF","2024-01-19","KULR","302422","485","618877","Q"
"NQTRF","2024-01-18","KULR","625900","29180","957938","Q"
"NYTRF","2024-01-18","KULR","39598","0","110496","N"
"NYTRF","2024-01-17","KULR","256811","0","368389","N"
"NQTRF","2024-01-17","KULR","2226651","14600","3407603","Q"
"NCTRF","2024-01-17","KULR","10104","0","10704","B"
"NQTRF","2024-01-16","KULR","482766","525","737415","Q"
"NYTRF","2024-01-16","KULR","16333","0","25333","N"
"NCTRF","2024-01-16","KULR","8000","0","8900","B"
"NYTRF","2024-01-12","KULR","16844","0","74283","N"
"NQTRF","2024-01-12","KULR","305826","11800","398372","Q"
"NYTRF","2024-01-11","KULR","5550","1619","59585","N"
"NQTRF","2024-01-11","KULR","162165","400","308721","Q"
"NYTRF","2024-01-10","KULR","35838","3876","43513","N"
"NQTRF","2024-01-10","KULR","334764","16704","451014","Q"
"NQTRF","2024-01-09","KULR","348522","26460","651900","Q"
"NYTRF","2024-01-09","KULR","17272","0","51411","N"
"NYTRF","2024-01-08","KULR","11917","0","217489","N"
"NQTRF","2024-01-08","KULR","332897","22608","646395","Q"
"NQTRF","2024-01-05","KULR","285301","0","400978","Q"
"NYTRF","2024-01-05","KULR","11329","0","26415","N"
"NQTRF","2024-01-04","KULR","260140","27498","529213","Q"
"NYTRF","2024-01-04","KULR","50161","4633","68599","N"
"NQTRF","2024-01-03","KULR","509098","45037","855968","Q"
"NCTRF","2024-01-03","KULR","615","0","615","B"
"NYTRF","2024-01-03","KULR","78471","102","93460","N"
"NYTRF","2024-01-02","KULR","29105","25","81845","N"
"NQTRF","2024-01-02","KULR","296181","47864","531168","Q"
"NQTRF","2023-12-29","KULR","811238","21987","1335997","Q"
"NYTRF","2023-12-29","KULR","79750","0","105581","N"
"NQTRF","2023-12-28","KULR","525576","0","909763","Q"
"NYTRF","2023-12-28","KULR","49478","0","74102","N"
"NCTRF","2023-12-28","KULR","1000","0","1000","B"
"NCTRF","2023-12-27","KULR","30700","0","30740","B"
"NYTRF","2023-12-27","KULR","31088","4","45106","N"
"NQTRF","2023-12-27","KULR","424219","13168","925347","Q"
"NYTRF","2023-12-26","KULR","36185","0","46116","N"
"NQTRF","2023-12-26","KULR","462208","10137","959321","Q"
"NQTRF","2023-12-22","KULR","468600","0","895714","Q"
"NYTRF","2023-12-22","KULR","89521","0","197472","N"
