"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NYTRF","2023-02-15","SIL","61463","0","185666","N"
"NCTRF","2023-02-15","SIL","520","0","620","B"
"NQTRF","2023-02-14","SIL","37616","0","167559","Q"
"NYTRF","2023-02-14","SIL","8357","87","40403","N"
"NCTRF","2023-02-14","SIL","203","0","203","B"
"NQTRF","2023-02-13","SIL","49889","0","139471","Q"
"NYTRF","2023-02-13","SIL","1218","75","13762","N"
"NYTRF","2023-02-10","SIL","112124","65","155009","N"
"NCTRF","2023-02-10","SIL","90","0","90","B"
"NQTRF","2023-02-10","SIL","43521","100","168510","Q"
"NQTRF","2023-02-09","SIL","72999","0","318349","Q"
"NYTRF","2023-02-09","SIL","2799","0","67771","N"
"NCTRF","2023-02-09","SIL","150","0","450","B"
"NQTRF","2023-02-08","SIL","24778","0","115934","Q"
"NYTRF","2023-02-08","SIL","3416","0","24696","N"
"NCTRF","2023-02-07","SIL","100","0","260","B"
"NYTRF","2023-02-07","SIL","15514","0","56111","N"
"NQTRF","2023-02-07","SIL","53730","0","183429","Q"
"NQTRF","2023-02-06","SIL","110131","0","181585","Q"
"NYTRF","2023-02-06","SIL","33827","0","63641","N"
"NCTRF","2023-02-06","SIL","157","0","157","B"
"NYTRF","2023-02-03","SIL","50174","144","116996","N"
"NQTRF","2023-02-03","SIL","254817","255","726691","Q"
"NCTRF","2023-02-03","SIL","308","0","1988","B"
"NCTRF","2023-02-02","SIL","200","0","998","B"
"NQTRF","2023-02-02","SIL","63198","418","196117","Q"
"NYTRF","2023-02-02","SIL","6084","84","32418","N"
"NYTRF","2023-02-01","SIL","5092","0","59374","N"
"NQTRF","2023-02-01","SIL","45417","321","140656","Q"
"NQTRF","2023-01-31","SIL","70716","401","214246","Q"
"NYTRF","2023-01-31","SIL","10226","46","63674","N"
"NYTRF","2023-01-30","SIL","11931","0","26898","N"
"NQTRF","2023-01-30","SIL","30764","0","135445","Q"
"NCTRF","2023-01-30","SIL","175","0","264","B"
"NCTRF","2023-01-27","SIL","138","0","648","B"
"NYTRF","2023-01-27","SIL","16723","0","92943","N"
"NQTRF","2023-01-27","SIL","101107","80","173860","Q"
"NCTRF","2023-01-26","SIL","100","0","600","B"
"NYTRF","2023-01-26","SIL","14708","0","31931","N"
"NQTRF","2023-01-26","SIL","53400","701","141428","Q"
"NYTRF","2023-01-25","SIL","8785","0","18123","N"
"NCTRF","2023-01-25","SIL","2322","0","4006","B"
"NQTRF","2023-01-25","SIL","54654","157","179276","Q"
"NQTRF","2023-01-24","SIL","36596","53","105783","Q"
"NCTRF","2023-01-24","SIL","1","0","541","B"
"NYTRF","2023-01-24","SIL","6289","0","20314","N"
"NQTRF","2023-01-23","SIL","79182","0","202754","Q"
"NCTRF","2023-01-23","SIL","344","0","1802","B"
"NYTRF","2023-01-23","SIL","20841","0","59168","N"
"NCTRF","2023-01-20","SIL","35","0","3296","B"
"NQTRF","2023-01-20","SIL","59587","0","196125","Q"
"NYTRF","2023-01-20","SIL","7624","0","26687","N"
"NQTRF","2023-01-19","SIL","41132","27","122512","Q"
"NCTRF","2023-01-19","SIL","100","0","472","B"
"NYTRF","2023-01-19","SIL","8958","0","22590","N"
"NYTRF","2023-01-18","SIL","3690","32","42784","N"
"NCTRF","2023-01-18","SIL","972","0","1377","B"
"NQTRF","2023-01-18","SIL","57869","0","164687","Q"
"NQTRF","2023-01-17","SIL","56370","0","230686","Q"
"NYTRF","2023-01-17","SIL","17482","0","61300","N"
"NCTRF","2023-01-17","SIL","455","0","952","B"
"NQTRF","2023-01-13","SIL","118080","12233","543981","Q"
"NCTRF","2023-01-13","SIL","100","0","180","B"
"NYTRF","2023-01-13","SIL","9018","0","35927","N"
"NQTRF","2023-01-12","SIL","66520","0","221146","Q"
"NYTRF","2023-01-12","SIL","13688","76","41911","N"
"NCTRF","2023-01-12","SIL","50","0","150","B"
"NCTRF","2023-01-11","SIL","100","0","300","B"
"NYTRF","2023-01-11","SIL","4892","0","32161","N"
"NQTRF","2023-01-11","SIL","46610","0","142812","Q"
"NCTRF","2023-01-10","SIL","110","0","316","B"
"NYTRF","2023-01-10","SIL","7493","0","39259","N"
"NQTRF","2023-01-10","SIL","25464","0","90431","Q"
"NCTRF","2023-01-09","SIL","10","0","330","B"
"NQTRF","2023-01-09","SIL","73915","0","194634","Q"
"NYTRF","2023-01-09","SIL","13934","33","44818","N"
"NYTRF","2023-01-06","SIL","20760","0","57607","N"
"NQTRF","2023-01-06","SIL","62432","59","187801","Q"
"NCTRF","2023-01-05","SIL","60","0","565","B"
"NYTRF","2023-01-05","SIL","24819","0","47058","N"
"NQTRF","2023-01-05","SIL","120228","0","312890","Q"
"NCTRF","2023-01-04","SIL","2400","0","2983","B"
"NYTRF","2023-01-04","SIL","21631","357","58570","N"
"NQTRF","2023-01-04","SIL","85948","396","317832","Q"
"NCTRF","2023-01-03","SIL","860","0","860","B"
"NYTRF","2023-01-03","SIL","7927","0","31691","N"
"NQTRF","2023-01-03","SIL","59974","54","187288","Q"
"NQTRF","2022-12-30","SIL","49764","0","197566","Q"
"NYTRF","2022-12-30","SIL","11094","0","40945","N"
"NQTRF","2022-12-29","SIL","47920","0","184326","Q"
"NYTRF","2022-12-29","SIL","4434","21","10967","N"
"NCTRF","2022-12-29","SIL","100","0","100","B"
"NYTRF","2022-12-28","SIL","9797","0","49148","N"
"NCTRF","2022-12-28","SIL","500","0","950","B"
"NQTRF","2022-12-28","SIL","37423","0","202462","Q"
"NCTRF","2022-12-27","SIL","101","0","1067","B"
"NYTRF","2022-12-27","SIL","9612","0","31794","N"
"NQTRF","2022-12-27","SIL","187285","139","330485","Q"
"NQTRF","2022-12-23","SIL","38161","0","181645","Q"
"NYTRF","2022-12-23","SIL","11357","0","27713","N"
"NCTRF","2022-12-23","SIL","2110","0","2393","B"
"NQTRF","2022-12-22","SIL","71637","0","238978","Q"
"NYTRF","2022-12-22","SIL","6362","0","21546","N"
"NQTRF","2022-12-21","SIL","61267","1091","201114","Q"
"NYTRF","2022-12-21","SIL","3025","0","13444","N"
"NCTRF","2022-12-20","SIL","784","0","4824","B"
"NQTRF","2022-12-20","SIL","67803","0","227156","Q"
"NYTRF","2022-12-20","SIL","12277","165","32063","N"
"NCTRF","2022-12-19","SIL","80","0","3026","B"
"NYTRF","2022-12-19","SIL","15039","0","32294","N"
"NQTRF","2022-12-19","SIL","42845","106","194651","Q"
"NCTRF","2022-12-16","SIL","2100","0","2900","B"
"NYTRF","2022-12-16","SIL","24191","0","74557","N"
"NQTRF","2022-12-16","SIL","68034","31","545644","Q"
"NCTRF","2022-12-15","SIL","2072","0","4619","B"
"NYTRF","2022-12-15","SIL","18750","0","36051","N"
"NQTRF","2022-12-15","SIL","191472","0","875108","Q"
"NCTRF","2022-12-14","SIL","100","0","294","B"
"NQTRF","2022-12-14","SIL","102644","0","797473","Q"
"NYTRF","2022-12-14","SIL","17071","0","46366","N"
"NYTRF","2022-12-13","SIL","11653","0","24250","N"
"NQTRF","2022-12-13","SIL","142945","32","231410","Q"
"NCTRF","2022-12-13","SIL","1300","0","1743","B"
"NCTRF","2022-12-12","SIL","205","0","207","B"
"NQTRF","2022-12-12","SIL","93126","0","175227","Q"
"NYTRF","2022-12-12","SIL","7522","25","20025","N"
"NQTRF","2022-12-09","SIL","281070","3100","403728","Q"
"NCTRF","2022-12-09","SIL","1131","0","1923","B"
"NYTRF","2022-12-09","SIL","12775","0","20933","N"
"NYTRF","2022-12-08","SIL","3834","0","11166","N"
"NCTRF","2022-12-08","SIL","300","0","2710","B"
"NQTRF","2022-12-08","SIL","181037","35","287288","Q"
"NCTRF","2022-12-07","SIL","1100","0","1270","B"
"NYTRF","2022-12-07","SIL","8644","118","26730","N"
"NQTRF","2022-12-07","SIL","64930","0","135663","Q"
"NQTRF","2022-12-06","SIL","32758","0","176733","Q"
"NCTRF","2022-12-06","SIL","1937","0","3492","B"
"NYTRF","2022-12-06","SIL","2278","0","16876","N"
"NYTRF","2022-12-05","SIL","7358","0","50609","N"
"NCTRF","2022-12-05","SIL","262","0","2612","B"
"NQTRF","2022-12-05","SIL","112688","932","368443","Q"
"NCTRF","2022-12-02","SIL","223","0","353","B"
"NQTRF","2022-12-02","SIL","96503","0","210561","Q"
"NYTRF","2022-12-02","SIL","6003","0","17434","N"
"NYTRF","2022-12-01","SIL","12310","0","42176","N"
"NQTRF","2022-12-01","SIL","211038","0","415036","Q"
"NCTRF","2022-12-01","SIL","7271","0","9451","B"
"NYTRF","2022-11-30","SIL","10702","0","33546","N"
"NCTRF","2022-11-30","SIL","1010","0","1912","B"
"NQTRF","2022-11-30","SIL","77086","63","176252","Q"
"NCTRF","2022-11-29","SIL","975","0","1691","B"
"NQTRF","2022-11-29","SIL","21573","0","69741","Q"
"NYTRF","2022-11-29","SIL","1780","0","8671","N"
"NQTRF","2022-11-28","SIL","37335","0","225336","Q"
"NYTRF","2022-11-28","SIL","5578","0","34360","N"
"NCTRF","2022-11-28","SIL","900","0","2097","B"
"NQTRF","2022-11-25","SIL","25075","0","91585","Q"
"NYTRF","2022-11-25","SIL","920","0","6755","N"
"NCTRF","2022-11-23","SIL","1500","0","1700","B"
"NQTRF","2022-11-23","SIL","73938","0","196586","Q"
"NYTRF","2022-11-23","SIL","18591","0","24971","N"
"NYTRF","2022-11-22","SIL","8948","0","23042","N"
"NCTRF","2022-11-22","SIL","2772","0","3256","B"
"NQTRF","2022-11-22","SIL","67288","70","265438","Q"
"NCTRF","2022-11-21","SIL","967","0","3067","B"
"NQTRF","2022-11-21","SIL","44979","26","129270","Q"
"NYTRF","2022-11-21","SIL","1786","0","18236","N"
"NQTRF","2022-11-18","SIL","37446","0","159735","Q"
"NCTRF","2022-11-18","SIL","400","0","500","B"
"NYTRF","2022-11-18","SIL","1001","0","3682","N"
"NYTRF","2022-11-17","SIL","526","21","11102","N"
"NQTRF","2022-11-17","SIL","48310","0","152799","Q"
"NCTRF","2022-11-16","SIL","341","0","341","B"
"NYTRF","2022-11-16","SIL","1042","0","5374","N"
"NQTRF","2022-11-16","SIL","24021","0","149786","Q"
"NQTRF","2022-11-15","SIL","112254","428","363138","Q"
"NYTRF","2022-11-15","SIL","1280","0","41970","N"
"NCTRF","2022-11-15","SIL","300","0","301","B"
"NQTRF","2022-11-14","SIL","141464","0","253233","Q"
"NYTRF","2022-11-14","SIL","5438","0","17422","N"
"NCTRF","2022-11-14","SIL","171","0","371","B"
"NCTRF","2022-11-11","SIL","648","0","1048","B"
"NYTRF","2022-11-11","SIL","13752","0","26526","N"
"NQTRF","2022-11-11","SIL","121899","47","230642","Q"
"NCTRF","2022-11-10","SIL","2617","0","3017","B"
"NQTRF","2022-11-10","SIL","91626","0","206085","Q"
"NYTRF","2022-11-10","SIL","15779","0","25628","N"
"NQTRF","2022-11-09","SIL","49663","17","119127","Q"
"NYTRF","2022-11-09","SIL","7912","0","14329","N"
"NCTRF","2022-11-09","SIL","90","0","190","B"
"NYTRF","2022-11-08","SIL","19356","0","23551","N"
"NQTRF","2022-11-08","SIL","246634","1836","391784","Q"
"NCTRF","2022-11-08","SIL","631","0","1111","B"
"NYTRF","2022-11-07","SIL","3638","133","8415","N"
"NCTRF","2022-11-07","SIL","601","0","801","B"
"NQTRF","2022-11-07","SIL","90422","0","127768","Q"
"NQTRF","2022-11-04","SIL","102360","94","192893","Q"
"NYTRF","2022-11-04","SIL","6947","0","12547","N"
"NCTRF","2022-11-04","SIL","1646","0","2224","B"
"NYTRF","2022-11-03","SIL","4149","0","7869","N"
"NCTRF","2022-11-03","SIL","520","0","812","B"
"NQTRF","2022-11-03","SIL","39902","0","163572","Q"
